Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Number of Recommendation,Recommend Reason,Venue ID,Venue Name,Venue Latitude,Venue Longitude,Venue Address,Category ID,Category Name,Category ICON,City
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4b6b189cf964a52089f22be3,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,"['490 Yonge St. (At Grosvenor)', 'Toronto ON M4Y 1X5', 'Canada']",4bf58dd8d48988d127951735,Arts & Crafts Store,https://ss3.4sqi.net/img/categories_v2/shops/artstore_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4ce47a4bc850721e2b8bc38a,Hart House Theatre,43.66357134217992,-79.3946163990837,"['7 Hart House Cir. (University of Toronto)', 'Toronto ON M5S 3H3', 'Canada']",4bf58dd8d48988d137941735,Theater,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4aeb5989f964a5203ec121e3,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,"['2 College St. W, Suite 306 (at Yonge St.)', 'Toronto ON M5G 1K3', 'Canada']",4bf58dd8d48988d102941735,Yoga Studio,https://ss3.4sqi.net/img/categories_v2/shops/gym_yogastudio_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4afca145f964a5208e2422e3,Tokyo Sushi,43.665885330936845,-79.38697684868161,"['33 St. Joseph St. (Yonge and Wellesley)', 'Toronto ON M4Y 1J8', 'Canada']",4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4b3d1e49f964a5205c8e25e3,401 Games,43.663623277853254,-79.3840374323983,"['518 Yonge St. (btwn Breadalbane & Grosvenor)', 'Toronto ON M4Y 1X9', 'Canada']",4bf58dd8d48988d1fb941735,Hobby Shop,https://ss3.4sqi.net/img/categories_v2/shops/hobbyshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,5734f8bd498ed7885f744cbf,Bombay Street Food,43.66190434754231,-79.3861453057871,"['828 Bay Street (Bay & College)', 'Toronto ON M5S 1Z6', 'Canada']",4bf58dd8d48988d10f941735,Indian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/indian_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4b0ad14df964a520532823e3,Starbucks,43.6595874273128,-79.3852515870617,"['761 Bay St. (btwn College & Gerrard St.)', 'Toronto ON M5G 2G2', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4d5c5f93fb186dcb4914ff9a,Hero Certified Burgers,43.66506305816304,-79.38729454806868,"['987 Bay St. (at Wellesley St. W.)', 'Toronto ON M5S 3A6', 'Canada']",4bf58dd8d48988d16c941735,Burger Joint,https://ss3.4sqi.net/img/categories_v2/food/burger_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4d927b8352ed224b27d008ac,Burrito Bandidos,43.662962178169344,-79.38395554190546,"['496 Yonge St. (at Grosvenor St.)', 'Toronto ON M4Y 1X9', 'Canada']",4bf58dd8d48988d153941735,Burrito Place,https://ss3.4sqi.net/img/categories_v2/food/burrito_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4ad4c061f964a520abf720e3,Tokyo Grill,43.665085238149395,-79.38470692554789,"['582 Yonge St (at Wellesley St W)', 'Toronto ON M4Y 1Z3', 'Canada']",4bf58dd8d48988d111941735,Japanese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/japanese_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,566387f1498e4003e174ef72,The Captain's Boil,43.662374914979594,-79.38353475807129,"['476 Yonge St (at Granville St)', 'Toronto ON M5G 1G7', 'Canada']",4bf58dd8d48988d1ce941735,Seafood Restaurant,https://ss3.4sqi.net/img/categories_v2/food/seafood_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,576d30ed498ef2e95e26e6d0,Starbucks (MaRS),43.65924242382561,-79.39075008253937,"['101 College St (University Ave)', 'Toronto ON M5G 1L7', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4ae1296df964a5208c8521e3,Fran's,43.661255320138636,-79.38389304122866,"['20 College St (at Yonge St)', 'Toronto ON M5G 1K2', 'Canada']",4bf58dd8d48988d147941735,Diner,https://ss3.4sqi.net/img/categories_v2/food/diner_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,512ce732e4b0aa0ac5f50f05,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,"['736 Bay Street (Bay & Hayter)', 'Toronto ON M5G 2M4', 'Canada']",4bf58dd8d48988d1ed941735,Spa,https://ss3.4sqi.net/img/categories_v2/shops/spa_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4c8facf91664b1f79c90aa2f,College Park Area,43.65975136823981,-79.38491112965691,"['College St.', 'Toronto ON', 'Canada']",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4af1b6e5f964a5206be221e3,W Burger Bar,43.66133100835633,-79.3835570768382,"['10 College St (at Yonge St.)', 'Toronto ON M5B 1L5', 'Canada']",4bf58dd8d48988d16c941735,Burger Joint,https://ss3.4sqi.net/img/categories_v2/food/burger_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4ad7a7b6f964a520520d21e3,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,"['12 Alexander St (Yonge St)', 'Toronto ON M4Y 1B4', 'Canada']",4bf58dd8d48988d11f941735,Nightclub,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4c792e4981bca093af5efc14,Crown Princess Fine Dining 伯爵名宴,43.66645492941117,-79.38769789187712,"['1033 Bay St. (at Irwin Ave.)', 'Toronto ON M5S 3A5', 'Canada']",4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4aeb5014f964a520c7c021e3,Starbucks,43.65855667717368,-79.39019554279864,"['585 University Ave. (at Toronto General Hospital)', 'Toronto ON M5G 2N2', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4ae201e1f964a520bb8921e3,Wendy's,43.662820073147046,-79.38337917323224,"['475 Yonge Street (at Alexander St.)', 'Toronto ON M4Y 1X7', 'Canada']",4bf58dd8d48988d16e941735,Fast Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/fastfood_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,5671be66498efccf89f7e21f,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,"['Toronto ON', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4b9a73ecf964a5209db635e3,Booster Juice,43.65865699,-79.38868207,"['200 Elizabeth Street, Kiosk R5 (Toronto General Hospital) (btwn Gerrard & College)', 'Toronto ON M5G 2C4', 'Canada']",52f2ab2ebcbc57f1066b8b41,Smoothie Shop,https://ss3.4sqi.net/img/categories_v2/food/juicebar_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4d385c97e6bdf04d924d63b4,Starbucks,43.66041220474521,-79.39269202304281,"[""1 King's College Circle (Medical Sciences Building)"", 'Toronto ON M5S 1A8', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4bc0c71b74a9a5935fa6d0f6,Tim Hortons,43.66100683315669,-79.39378917217255,"[""1 King's College Circle (in the Medical Science Building)"", 'Toronto ON M5S 1A8', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4bc64a7ad35d9c742083e23a,Hart House Gym,43.66417202442517,-79.39488839857401,"['7 Hart House Cir. (University of Toronto)', 'Toronto ON M5S 3H3', 'Canada']",4bf58dd8d48988d176941735,Gym,https://ss3.4sqi.net/img/categories_v2/building/gym_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4e98751acc217f441ef3f429,Subway,43.658720367952235,-79.39090229383463,"['700 University Ave. Unit 4 (Hydro Office Building)', 'Toronto ON M5G 1X6', 'Canada']",4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4bc867cc6501c9b6cf024029,Tim Hortons,43.6582089,-79.3906346,"['610 University Ave (Princess Margaret Hospital)', 'Toronto ON M5J 1A7', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4ad4c062f964a520f9f720e3,Convocation Hall,43.66082829233904,-79.39524545662506,"[""31 King's College Cir. (University of Toronto)"", 'Toronto ON M5S 1A1', 'Canada']",4bf58dd8d48988d1af941735,College Auditorium,https://ss3.4sqi.net/img/categories_v2/building/auditorium_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4b7c2a57f964a5208c812fe3,Tim Hortons,43.6594149,-79.3912214,"['700 University Ave (Ontario Power Generation Building)', 'Toronto ON M5G 1Z5', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4c0f812d98102d7f8a44e506,Tim Hortons,43.658599,-79.388498,"['657 University Ave (Toronto General Hospital)', 'Toronto ON M5G 2C4', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4cc5e76091413704e955cc55,SUDS,43.65988035580764,-79.39471219966201,"[""10 King's College Rd (University of Toronto)"", 'Toronto ON M5S 3G4', 'Canada']",4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4e4a6f7cd22d876aed1947d0,Bagel Stop,43.65884156868218,-79.38725335275359,"['200 Elizabeth Street ((Toronto General Hospital))', 'Toronto ON', 'Canada']",4bf58dd8d48988d179941735,Bagel Shop,https://ss3.4sqi.net/img/categories_v2/food/bagels_.png,Toronto
Queen's Park,43.6623015,-79.3894938,0,This spot is popular,4bfd97014cf820a1c0b0ecf4,University of Toronto Arts Centre,43.663605383400764,-79.39515929235343,"['15 Kings College Circle', 'Toronto ON', 'Canada']",4bf58dd8d48988d1e2931735,Art Gallery,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,4c18e819d4d9c9284e19f029,LA Fitness,43.74766522888878,-79.34707696065234,"['1380 Don Mills Road (Mallard Rd)', 'Toronto ON M3B 2X2', 'Canada']",4bf58dd8d48988d175941735,Gym / Fitness Center,https://ss3.4sqi.net/img/categories_v2/building/gym_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,4b0aed06f964a520202a23e3,Island Foods,43.745866073988985,-79.34603533317939,"['1310 Don Mills Rd.', 'Toronto ON', 'Canada']",4bf58dd8d48988d144941735,Caribbean Restaurant,https://ss3.4sqi.net/img/categories_v2/food/caribbean_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,50c3ae15e4b08c3b596c6069,Baretto Caffé,43.74445646349851,-79.34645978471785,"['1262 Don Mills Rd', 'Toronto ON', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,4b639286f964a5203c842ae3,Gonoe Sushi,43.74573681959921,-79.34599119916211,"['1310 Don Mills Rd, Unit 1 (at Bond Ave.)', 'Toronto ON M3B 2W6', 'Canada']",4bf58dd8d48988d111941735,Japanese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/japanese_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,4bf97f505ec320a18a598ad3,Bond Park,43.74537356928136,-79.35124509707558,"['Toronto ON', 'Canada']",4bf58dd8d48988d1e8941735,Baseball Field,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,57e7d6bd498e0d78f21a4169,Elite Camps,43.745053,-79.354296,"['20 Scarsdale Rd', 'Toronto ON M3B 2R7', 'Canada']",4bf58dd8d48988d1e1941735,Basketball Court,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/basketballcourt_.png,Toronto
Don Mills)Nort,43.745905799999996,-79.352188,0,This spot is popular,5064daa2498ee7dbb966aceb,Shendy's Swim Centre,43.745780550718784,-79.35335386163024,['Canada'],4bf58dd8d48988d15e941735,Pool,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4b5a3842f964a52023b528e3,Jawny Bakers,43.705782646822,-79.31291304477831,"[""804 O'Connor Dr (St Clair E)"", 'Toronto ON M4B 2S9', 'Canada']",4bf58dd8d48988d155941735,Gastropub,https://ss3.4sqi.net/img/categories_v2/food/gastropub_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4b6db61ff964a520b9882ce3,Toronto Climbing Academy,43.70913601216024,-79.31479000098285,"['11 Curity Ave, Unit #3', 'Toronto ON M4B 1X4', 'Canada']",50328a4b91d4c4b30a586d6b,Rock Climbing Spot,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/rockclimbing_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4b7aa47ef964a520fa342fe3,East York Gymnastics,43.710654,-79.309279,"['6 Dohme Ave', 'East York ON M4B 1Y8', 'Canada']",4bf58dd8d48988d175941735,Gym / Fitness Center,https://ss3.4sqi.net/img/categories_v2/building/gym_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4c784dcca86837042fe80c4d,TD Canada Trust,43.705739883755946,-79.31227013468737,"[""801 O'Connor Drive"", 'East York ON M4B 2S7', 'Canada']",4bf58dd8d48988d10a951735,Bank,https://ss3.4sqi.net/img/categories_v2/shops/financial_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4dc172dab3dce8bc0cd4c6cc,Shoppers Drug Mart,43.705891688821325,-79.31241024393087,"[""812 O'Connor Dr (St. Clair Avenue E)"", 'Toronto ON M4B 2S9', 'Canada']",4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4c2136677e85c9286827ba21,Pizza Pizza,43.70515901620182,-79.31312955571528,"[""796 O'Connor Drive"", 'East York ON M4B 2S6', 'Canada']",4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,50b63ac8e4b03158df08777b,Nostalgia,43.706832771917064,-79.31178314223835,['Canada'],4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4c615363832fa593c3bdf1d3,East York Animal Clinic,43.70592051370348,-79.3121958344716,"[""805 O'Connor Drive (St. Clair)"", 'Toronto ON M4B 2S7', 'Canada']",4bf58dd8d48988d100951735,Pet Store,https://ss3.4sqi.net/img/categories_v2/shops/pet_store_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4f9d43efe4b01da400bc29c5,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,"['Toronto ON', 'Canada']",52f2ab2ebcbc57f1066b8b4c,Intersection,https://ss3.4sqi.net/img/categories_v2/travel/default_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4bd705e07b1876b0f16b8d86,Harvey's,43.71072995920288,-79.30883762217763,"[""1100 O'Connor Dr. (at Dohme Ave.)"", 'Toronto ON M4B 3L4', 'Canada']",4bf58dd8d48988d16e941735,Fast Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/fastfood_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4bccc53fcc8cd13a9b8bc1cf,Venice Pizza,43.70592051370348,-79.31395663414658,"[""2636 St Claire Ave East (O'connor dr.)"", ""O'Connor - Parkview ON"", 'Canada']",4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,4b7055c3f964a52086132de3,Harvey's,43.70813627814792,-79.3141045886623,"['7 Curity Ave. (in Home Depot)', 'Toronto ON M4B 3L8', 'Canada']",4bf58dd8d48988d16e941735,Fast Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/fastfood_.png,Toronto
Parkview Hill / Woodbine Gardens,43.7063972,-79.30993699999998,0,This spot is popular,55895716498eaf69c53e1042,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,"['6 Curity Ave (Cranfield Road)', 'Toronto ON M4B 1X2', 'Canada']",4f4528bc4b90abdf24c9de85,Athletics & Sports,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,57eda381498ebe0e6ef40972,UNIQLO ユニクロ,43.65594002183951,-79.38060384647436,"['220 Yonge St (at Dundas St W)', 'Toronto ON M5B 2H1', 'Canada']",4bf58dd8d48988d103951735,Clothing Store,https://ss3.4sqi.net/img/categories_v2/shops/apparel_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,4ad4c062f964a5200bf820e3,Silver Snail Comics,43.65703137958407,-79.38140310220501,"['329 Yonge St (at Dundas St E)', 'Toronto ON M5B 1R7', 'Canada']",52f2ab2ebcbc57f1066b8b18,Comic Shop,https://ss3.4sqi.net/img/categories_v2/shops/comic_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,55a9bbf9498e00ffd7f4c71f,Burrito Boyz,43.656265264409015,-79.37834318376771,"['74 Dundas St E', 'Toronto ON', 'Canada']",4bf58dd8d48988d153941735,Burrito Place,https://ss3.4sqi.net/img/categories_v2/food/burrito_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,5615b6c4498e3c32c67ad78f,Blaze Pizza,43.656518,-79.380015,"['10 Dundas Street East, #124', 'Toronto ON M5B 2G9', 'Canada']",4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,56283026498e58d1cdc40dbf,Tacos 101,43.656636132918166,-79.37696796225362,"['101 Dundas St. E (at Church St.)', 'Toronto ON M5B 1E1', 'Canada']",4bf58dd8d48988d151941735,Taco Place,https://ss3.4sqi.net/img/categories_v2/food/taco_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,43.65612487281648,-79.38062239854047,"['1 Dundas St E (at Yonge St)', 'Toronto ON M5B 2R8', 'Canada']",4bf58dd8d48988d164941735,Plaza,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_.png,Toronto
"Garden District, Ryerson",43.6571618,-79.37893709999999,0,This spot is popular,56d4d1b3cd1035fe77e1492c,Page One Cafe,43.65777161112601,-79.3760725691681,"['106 Mutual St (btwn Dundas & Gould St)', 'Toronto ON M5B 2R7', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
